OrderID,Region,Category,Product,OrderDate,Revenue,Cost,Profit,Quantity
ORD00578,South,Clothing,Laptop,2025-07-29,3347.67,1803.7651791283947,1543.9048208716054,1
ORD00579,South,Clothing,Headphones,2025-09-21,1618.01,1110.0197771102385,507.9902228897615,5
ORD00580,North,Accessories,T-Shirt,2025-03-15,3314.36,2151.159958885289,1163.200041114711,5
ORD00581,East,Accessories,Desk,2025-07-25,1465.59,1019.0319899519578,446.5580100480421,1
ORD00582,West,Electronics,Headphones,2025-11-18,1101.11,657.5191819963235,443.5908180036764,2
ORD00583,East,Accessories,Headphones,2025-04-11,2560.31,2121.926512216437,438.38348778356294,2
ORD00584,East,Electronics,Headphones,2025-04-05,4694.73,2767.6011559779927,1927.128844022007,4
ORD00585,North,Electronics,Phone,2025-11-15,1414.49,1078.6209967607,335.8690032392999,3
ORD00586,North,Accessories,Laptop,2025-06-10,3323.7,2588.4216219046843,735.2783780953155,5
ORD00587,South,Furniture,Headphones,2025-07-01,4877.21,2659.9769765664955,2217.2330234335045,4
ORD00588,South,Accessories,Headphones,2025-07-20,4364.11,2598.2341566435384,1765.8758433564612,4
ORD00589,East,Electronics,Phone,2025-10-10,4304.59,3388.7681554692604,915.8218445307398,5
ORD00590,East,Clothing,Desk,2025-07-31,4156.93,2410.9941510185213,1745.935848981479,2
ORD00591,East,Clothing,Shoes,2025-10-23,1119.01,915.4662112213119,203.54378877868805,1
ORD00592,North,Accessories,Shoes,2025-06-04,632.85,349.803297802609,283.046702197391,4
ORD00593,West,Furniture,Phone,2025-08-16,2586.74,1740.7289481508506,846.0110518491492,5
ORD00594,West,Electronics,Chair,2025-11-27,3920.88,2739.6560516977106,1181.2239483022895,3
ORD00595,South,Furniture,Phone,2025-08-31,4705.68,4006.5006356647805,699.1793643352198,3
ORD00596,East,Accessories,Desk,2025-01-08,577.97,293.8227596361721,284.1472403638279,1
ORD00597,West,Electronics,Desk,2025-04-30,3680.45,2792.972381094527,887.4776189054728,4
ORD00598,East,Electronics,Desk,2025-10-29,3363.0,1689.745625955018,1673.254374044982,4
ORD00599,South,Electronics,Headphones,2025-08-04,2015.84,1359.2385665461923,656.6014334538077,5
ORD00600,East,Furniture,Chair,2025-06-22,1396.62,1187.0108238893615,209.60917611063837,3
ORD00601,West,Electronics,Watch,2025-12-27,4966.06,4233.8389453171485,732.2210546828519,2
ORD00602,South,Accessories,T-Shirt,2025-11-04,4047.97,2247.5654701120166,1800.4045298879832,4
ORD00603,North,Furniture,Watch,2025-11-03,1731.92,901.7973513081178,830.1226486918823,1
ORD00604,South,Accessories,T-Shirt,2025-06-17,2228.64,1277.7290002392162,950.9109997607836,5
ORD00605,South,Accessories,Laptop,2025-01-08,1420.93,1039.73943816922,381.1905618307801,3
ORD00606,West,Electronics,Watch,2025-01-07,4895.49,2617.4807364286244,2278.0092635713754,3
ORD00607,South,Electronics,Desk,2025-07-16,3572.34,2887.765500825809,684.5744991741913,4
ORD00608,North,Clothing,Chair,2025-04-19,3582.04,2963.3541216198014,618.6858783801986,2
ORD00609,West,Clothing,Laptop,2025-07-23,2295.94,1381.7145205719507,914.2254794280493,1
ORD00610,West,Electronics,Watch,2025-05-04,4216.82,2444.0706478397556,1772.7493521602441,4
ORD00611,South,Accessories,Laptop,2025-12-26,3238.85,1904.7848216648722,1334.0651783351277,1
ORD00612,West,Clothing,T-Shirt,2025-11-12,4879.16,4169.347366358487,709.8126336415125,3
ORD00613,East,Furniture,T-Shirt,2025-10-02,3723.58,2609.8059488106937,1113.7740511893062,5
ORD00614,North,Clothing,T-Shirt,2025-10-16,1634.07,1281.699168576944,352.37083142305596,4
ORD00615,West,Clothing,Watch,2025-07-28,1920.78,1627.5970139925619,293.1829860074381,1
ORD00616,South,Clothing,Phone,2025-05-08,3146.32,1669.2216253136846,1477.0983746863155,4
ORD00617,South,Furniture,T-Shirt,2025-11-04,872.34,586.0607039406499,286.27929605935014,4
ORD00618,South,Accessories,Phone,2025-03-17,1358.91,1116.7054339901374,242.20456600986267,2
ORD00619,West,Clothing,Shoes,2025-11-22,4428.58,3239.6793179086994,1188.9006820913005,2
ORD00620,South,Accessories,Chair,2025-01-23,3075.18,2164.5938293227737,910.5861706772262,3
ORD00621,West,Clothing,Phone,2025-10-08,2521.36,1833.880887789732,687.4791122102681,2
ORD00622,West,Electronics,Laptop,2025-06-16,864.56,507.3255974772695,357.2344025227304,1
ORD00623,South,Furniture,T-Shirt,2025-03-31,2593.28,2155.199505745861,438.080494254139,2
ORD00624,South,Furniture,Laptop,2025-12-25,3734.25,2775.728426705369,958.5215732946308,5
ORD00625,East,Electronics,Desk,2025-06-12,1798.32,1022.7875688735209,775.5324311264791,3
ORD00626,South,Furniture,Headphones,2025-04-19,599.89,322.52557111226605,277.36442888773394,4
ORD00627,West,Furniture,Desk,2025-05-28,745.86,518.3013157327684,227.55868426723157,4
ORD00628,East,Accessories,Desk,2025-03-28,4027.29,2798.3777519944842,1228.9122480055157,5
ORD00629,South,Furniture,Desk,2025-11-10,1773.88,1408.6683523937681,365.21164760623196,2
ORD00630,East,Clothing,Chair,2025-12-31,1895.84,1616.3188627206964,279.5211372793035,2
ORD00631,North,Electronics,Phone,2025-05-15,3940.02,3343.77262248307,596.2473775169301,4
ORD00632,West,Electronics,Chair,2025-05-05,3396.25,1845.094449216162,1551.155550783838,2
ORD00633,West,Furniture,T-Shirt,2025-10-05,3316.61,1966.3555777943834,1350.2544222056167,5
ORD00634,South,Accessories,Headphones,2025-10-14,4730.34,2663.537776097314,2066.8022239026864,4
ORD00635,East,Electronics,Phone,2025-07-01,4457.94,3572.7301807569825,885.2098192430171,5
ORD00636,East,Accessories,Watch,2025-01-21,1774.86,1267.4674563833746,507.3925436166253,4
ORD00637,East,Furniture,Shoes,2025-04-26,4864.95,2921.489681763904,1943.4603182360956,3
ORD00638,South,Furniture,Desk,2025-03-25,2485.83,2219.158431043904,266.67156895609605,3
ORD00639,North,Furniture,Phone,2025-03-17,2935.94,1878.823130504291,1057.1168694957091,2
ORD00640,North,Clothing,Headphones,2025-06-03,3964.08,2881.9038705587336,1082.1761294412663,3
ORD00641,East,Furniture,Desk,2025-07-27,3255.02,2702.686898352363,552.3331016476368,2
ORD00642,East,Electronics,T-Shirt,2025-06-26,1343.63,1197.9503295465968,145.67967045340333,3
ORD00643,North,Electronics,Phone,2025-06-19,1443.74,938.204851601375,505.535148398625,2
ORD00644,South,Clothing,Headphones,2025-04-09,2699.37,1416.8907487594606,1282.4792512405393,3
ORD00645,South,Electronics,Laptop,2025-05-19,2845.0,1558.0248035098293,1286.9751964901707,4
ORD00646,West,Furniture,Phone,2025-01-07,3380.33,2579.954414294205,800.375585705795,1
ORD00647,South,Electronics,Shoes,2025-01-11,2873.48,2184.8505693632787,688.6294306367213,1
ORD00648,South,Furniture,Laptop,2025-02-12,4966.81,2608.27735692776,2358.5326430722403,4
ORD00649,West,Accessories,Desk,2025-05-27,4391.3,2358.677901548773,2032.622098451227,5
ORD00650,North,Accessories,T-Shirt,2025-12-22,3756.14,3118.688759849141,637.4512401508587,3
ORD00651,East,Electronics,Chair,2025-04-27,1108.51,883.2846964314714,225.2253035685286,3
ORD00652,East,Accessories,Desk,2025-02-22,1477.82,1176.984680613412,300.835319386588,5
ORD00653,North,Clothing,Desk,2025-12-15,4253.43,2971.1275880133126,1282.3024119866877,1
ORD00654,West,Furniture,Chair,2025-05-06,632.51,519.7047243203515,112.8052756796485,2
ORD00655,South,Furniture,Phone,2025-08-06,4027.56,2877.240816164203,1150.319183835797,5
ORD00656,North,Electronics,T-Shirt,2025-10-23,3708.72,1857.9058513305392,1850.8141486694606,3
ORD00657,North,Furniture,Shoes,2025-08-30,1587.13,1047.580355392317,539.5496446076831,2
ORD00658,East,Furniture,Shoes,2025-03-11,4026.8,3485.794096523854,541.0059034761462,3
ORD00659,North,Clothing,Shoes,2025-02-20,1132.22,1005.5523263657107,126.66767363428937,3
ORD00660,West,Accessories,Shoes,2025-03-08,1343.08,1069.0127835381377,274.06721646186224,3
ORD00661,South,Clothing,Chair,2025-09-11,2790.96,2453.844493345939,337.11550665406094,4
ORD00662,West,Electronics,Desk,2025-10-19,4899.28,3578.8590449108783,1320.4209550891214,4
ORD00663,East,Clothing,Phone,2025-12-21,951.8,594.0174487467636,357.7825512532363,5
ORD00664,South,Clothing,Chair,2025-04-14,1909.19,1049.587946365892,859.602053634108,4
ORD00665,West,Clothing,Laptop,2025-08-22,4015.88,3027.30482420323,988.57517579677,4
ORD00666,East,Accessories,Watch,2025-05-21,1088.16,545.5141879197157,542.6458120802844,5
ORD00667,North,Clothing,Laptop,2025-05-30,1071.38,863.0361980778499,208.3438019221502,1
ORD00668,North,Furniture,Shoes,2025-04-04,3023.47,2579.6721684143895,443.7978315856103,1
ORD00669,South,Accessories,Laptop,2025-10-12,3752.7,3047.391991008399,705.3080089916007,5
ORD00670,West,Electronics,Chair,2025-12-09,3212.39,1720.4208427624721,1491.9691572375277,3
ORD00671,North,Furniture,Chair,2025-05-21,2929.35,1754.1722618974993,1175.1777381025006,2
ORD00672,East,Electronics,Shoes,2025-01-30,906.22,720.0921903583787,186.1278096416213,3
ORD00673,South,Clothing,Desk,2025-09-10,1970.98,1288.906318188679,682.073681811321,3
ORD00674,South,Furniture,Phone,2025-09-04,2213.54,1691.193802535943,522.346197464057,3
ORD00675,North,Furniture,Shoes,2025-07-01,2381.39,2040.8702198999035,340.51978010009634,1
ORD00676,North,Accessories,Chair,2025-05-03,3644.22,2496.255722665414,1147.9642773345859,5
ORD00677,West,Electronics,Phone,2025-08-23,3505.71,2630.7650448517093,874.9449551482908,1
ORD00678,East,Electronics,Shoes,2025-10-04,4819.66,2656.673601914153,2162.9863980858468,1
ORD00679,North,Electronics,Laptop,2025-06-26,1017.13,630.090061612591,387.03993838740905,1
ORD00680,North,Furniture,Chair,2025-11-09,3710.73,1920.4355076660095,1790.2944923339905,4
ORD00681,North,Furniture,Desk,2025-10-02,1730.8,884.6468947419773,846.1531052580226,5
ORD00682,East,Furniture,Shoes,2025-11-02,1125.98,862.5448449954042,263.4351550045958,1
ORD00683,North,Clothing,Headphones,2025-08-17,1957.45,1081.5856884022037,875.8643115977964,2
ORD00684,South,Accessories,Laptop,2025-06-11,4207.45,2231.8928080196793,1975.5571919803206,1
ORD00685,South,Electronics,Desk,2025-04-15,717.97,592.558411272029,125.41158872797098,3
ORD00686,South,Accessories,Desk,2025-05-14,2528.71,2242.26423166788,286.4457683321202,1
ORD00687,North,Furniture,Chair,2025-12-16,3237.47,1797.0384450649954,1440.4315549350044,3
ORD00688,East,Accessories,Headphones,2025-03-04,4985.26,3577.0853902176746,1408.1746097823257,3
ORD00689,East,Accessories,T-Shirt,2025-02-28,2295.08,1491.2418021288406,803.8381978711593,3
ORD00690,North,Furniture,Desk,2025-11-15,1830.86,1057.8953330757054,772.9646669242945,4
ORD00691,South,Clothing,Shoes,2025-06-18,4315.83,3344.5484403455607,971.2815596544392,5
ORD00692,South,Electronics,Laptop,2025-10-19,3263.38,1924.5715362263034,1338.8084637736968,2
ORD00693,East,Accessories,Chair,2025-08-17,4465.19,3327.7099020818137,1137.480097918186,4
ORD00694,East,Clothing,Headphones,2025-01-06,1796.73,1570.616051706322,226.11394829367805,4
ORD00695,South,Accessories,Desk,2025-05-17,963.01,709.8799585887863,253.1300414112137,5
ORD00696,West,Clothing,Chair,2025-07-03,3523.87,2026.002005600436,1497.867994399564,1
ORD00697,East,Clothing,Laptop,2025-04-23,4653.85,2948.3204097834014,1705.529590216599,5
ORD00698,South,Furniture,Desk,2025-09-08,2058.38,1772.0005022423188,286.3794977576813,4
ORD00699,West,Clothing,Phone,2025-01-12,4432.99,3612.9774356139155,820.0125643860843,4
ORD00700,East,Accessories,Headphones,2025-07-29,3185.82,1684.855039159379,1500.9649608406212,4
ORD00701,East,Clothing,Shoes,2025-01-08,1024.36,754.9489613714281,269.41103862857176,1
ORD00702,East,Accessories,Headphones,2025-01-09,3744.43,3049.134898878618,695.2951011213818,1
ORD00703,West,Accessories,Phone,2025-09-25,4951.84,3188.784005751313,1763.055994248687,1
ORD00704,East,Electronics,T-Shirt,2025-11-25,2941.63,2467.443835796553,474.18616420344733,4
ORD00705,West,Accessories,Headphones,2025-05-07,1103.01,906.8342541312077,196.17574586879232,4
ORD00706,East,Accessories,Phone,2025-08-07,4661.23,3190.579270001257,1470.6507299987425,3
ORD00707,West,Electronics,Chair,2025-11-15,774.48,694.46334412713,80.01665587287005,3
ORD00708,North,Furniture,Desk,2025-10-05,3396.8,2357.757353358696,1039.0426466413041,4
ORD00709,South,Electronics,Laptop,2025-02-21,4890.61,4075.7881782415766,814.8218217584231,1
ORD00710,East,Electronics,Watch,2025-03-08,754.62,647.3805427578413,107.23945724215866,2
ORD00711,North,Clothing,Shoes,2025-01-27,4019.82,2104.507299828533,1915.312700171467,2
ORD00712,East,Clothing,Phone,2025-03-04,4300.6,2923.9773992785244,1376.622600721476,5
ORD00713,East,Furniture,Headphones,2025-06-21,4360.37,2864.016894544485,1496.353105455515,5
ORD00714,West,Electronics,Desk,2025-01-12,1469.34,774.1720647476982,695.1679352523017,3
ORD00715,East,Clothing,Desk,2025-09-11,3793.93,2995.7963565188847,798.1336434811151,1
ORD00716,North,Accessories,Phone,2025-10-25,1789.88,1198.2300270259545,591.6499729740456,1
ORD00717,West,Electronics,Phone,2025-09-25,1378.98,785.6980860378652,593.2819139621348,4
ORD00718,East,Furniture,Chair,2025-04-09,2698.47,2339.7314632141106,358.7385367858892,3
ORD00719,North,Clothing,Headphones,2025-03-19,4723.94,3793.703576785816,930.2364232141836,1
ORD00720,East,Accessories,T-Shirt,2025-12-10,3603.49,2145.4304794721766,1458.0595205278232,4
ORD00721,West,Clothing,Headphones,2025-12-03,1496.5,1045.3798884545945,451.1201115454055,1
ORD00722,South,Accessories,Headphones,2025-07-31,3021.7,1951.5162375573077,1070.1837624426921,2
ORD00723,West,Clothing,Shoes,2025-01-22,738.23,448.67153397928115,289.55846602071887,1
ORD00724,South,Electronics,Phone,2025-10-25,4402.2,2680.1769436806385,1722.0230563193613,2
ORD00725,South,Furniture,Phone,2025-11-12,1153.97,876.6129879308676,277.35701206913245,1
ORD00726,West,Accessories,Watch,2025-03-08,2726.63,1541.9888241528888,1184.6411758471113,5
ORD00727,West,Clothing,Desk,2025-08-25,3888.98,2851.0972218632505,1037.8827781367495,4
ORD00728,West,Furniture,Laptop,2025-10-01,1699.57,1192.2242919813284,507.34570801867153,1
ORD00729,South,Accessories,Shoes,2025-06-13,2526.32,1354.37072835679,1171.94927164321,4
ORD00730,North,Electronics,Phone,2025-06-28,1358.44,1006.9136241981319,351.5263758018682,3
ORD00731,West,Furniture,Laptop,2025-03-02,1716.29,889.0468849134403,827.2431150865597,3
ORD00732,West,Accessories,Watch,2025-10-02,1652.58,1163.6355658272298,488.9444341727701,4
ORD00733,West,Accessories,Shoes,2025-12-05,2113.99,1430.175746945093,683.8142530549069,4
ORD00734,North,Accessories,T-Shirt,2025-03-19,4535.4,3138.107681492059,1397.2923185079408,4
ORD00735,East,Furniture,Phone,2025-03-11,2995.93,1657.3549674288515,1338.5750325711483,2
ORD00736,West,Clothing,T-Shirt,2025-04-11,1563.11,854.0437083148812,709.0662916851187,2
ORD00737,West,Clothing,Laptop,2025-04-06,3083.65,2358.3383630937456,725.3116369062545,5
ORD00738,East,Clothing,Laptop,2025-12-25,777.97,510.9439130963535,267.0260869036465,3
ORD00739,South,Clothing,T-Shirt,2025-09-04,2759.92,1643.166087214614,1116.753912785386,2
ORD00740,West,Electronics,Phone,2025-11-12,2158.78,1675.2159978901716,483.5640021098286,2
ORD00741,South,Clothing,Watch,2025-07-20,2410.98,1440.8092772309626,970.1707227690374,5
ORD00742,South,Accessories,Phone,2025-08-18,4007.88,2080.6612741407275,1927.2187258592726,5
ORD00743,South,Furniture,Laptop,2025-02-06,2102.15,1823.568834443023,278.5811655569771,1
ORD00744,West,Accessories,Headphones,2025-03-15,4731.17,3175.3981147214245,1555.7718852785756,3
ORD00745,North,Electronics,Laptop,2025-03-28,2957.13,1539.7130288385363,1417.4169711614638,2
ORD00746,North,Accessories,Phone,2025-01-26,3809.43,3151.1273204614085,658.3026795385913,2
ORD00747,North,Electronics,Headphones,2025-08-30,3853.33,2157.3238229755393,1696.0061770244606,1
ORD00748,West,Furniture,Watch,2025-04-02,2900.45,1599.4800668292655,1300.9699331707343,4
ORD00749,East,Accessories,Chair,2025-02-02,4608.52,2932.0881827833405,1676.43181721666,3
ORD00750,East,Furniture,Desk,2025-12-09,4097.68,2229.115953748134,1868.5640462518663,1
ORD00751,West,Accessories,Laptop,2025-08-06,706.05,418.6550759968187,287.39492400318125,1
ORD00752,East,Electronics,Laptop,2025-01-07,2417.26,1441.66044201119,975.5995579888101,2
ORD00753,West,Clothing,Desk,2025-05-04,4202.62,3752.2512068104734,450.3687931895265,1
ORD00754,North,Accessories,Desk,2025-05-08,829.2,492.4352302978376,336.7647697021624,2
ORD00755,West,Furniture,Phone,2025-12-24,855.89,584.7097870415414,271.1802129584586,4
ORD00756,South,Electronics,Shoes,2025-09-29,1175.35,756.9855872389679,418.364412761032,2
ORD00757,South,Clothing,Shoes,2025-10-05,2831.84,1601.0951543993967,1230.7448456006034,3
ORD00758,East,Furniture,Shoes,2025-05-05,2149.04,1342.5060839022462,806.5339160977537,3
ORD00759,South,Clothing,Shoes,2025-11-21,3717.55,2062.826485489216,1654.7235145107843,1
ORD00760,West,Electronics,Chair,2025-02-09,1494.3,1159.8631080469384,334.4368919530616,5
ORD00761,West,Clothing,Chair,2025-07-22,1251.75,864.6546388650936,387.0953611349064,3
ORD00762,South,Electronics,T-Shirt,2025-01-14,1240.14,820.4597892577957,419.6802107422044,1
ORD00763,North,Clothing,Headphones,2025-03-23,4848.97,2840.3459142614342,2008.624085738566,1
ORD00764,West,Accessories,Headphones,2025-08-30,2048.8,1035.908588432851,1012.8914115671491,3
ORD00765,South,Furniture,Shoes,2025-07-18,1715.65,1490.3204592162192,225.32954078378089,1
ORD00766,West,Furniture,Headphones,2025-06-22,786.88,657.1353927366332,129.7446072633668,1
ORD00767,East,Accessories,Shoes,2025-07-27,3928.83,3326.9774677035293,601.8525322964706,3
ORD00768,West,Clothing,Chair,2025-01-28,2812.45,1722.9536383104696,1089.4963616895302,2
ORD00769,West,Accessories,Watch,2025-01-19,4000.03,3567.37827645364,432.65172354636024,4
ORD00770,East,Furniture,Chair,2025-04-01,2358.43,1454.8449084406782,903.5850915593217,3
ORD00771,West,Furniture,Desk,2025-01-24,3201.91,2423.6105892050855,778.2994107949144,1
ORD00772,East,Electronics,Chair,2025-05-12,2404.78,1414.3447269703122,990.435273029688,3
ORD00773,South,Clothing,T-Shirt,2025-08-22,3124.95,1622.5992218877454,1502.3507781122544,2
ORD00774,East,Accessories,Phone,2025-09-04,4447.56,2658.420958610987,1789.1390413890135,3
ORD00775,West,Accessories,Desk,2025-03-20,2170.13,1781.527012446279,388.60298755372105,1
ORD00776,East,Electronics,Phone,2025-01-08,522.23,342.9425023817518,179.2874976182482,1
ORD00777,West,Clothing,Headphones,2025-03-07,4490.04,3007.4045451397687,1482.6354548602312,4
ORD00778,East,Furniture,T-Shirt,2025-09-11,4771.14,3514.637607608763,1256.5023923912372,1
ORD00779,East,Accessories,Headphones,2025-02-17,4689.0,3548.916671708679,1140.0833282913209,2
ORD00780,East,Clothing,Phone,2025-10-14,4073.2,3586.128658683918,487.071341316082,1
ORD00781,South,Furniture,T-Shirt,2025-02-02,3131.17,2000.07411700836,1131.09588299164,1
ORD00782,North,Clothing,Desk,2025-09-18,3719.5,1877.1728513720072,1842.3271486279928,3
ORD00783,North,Electronics,Desk,2025-11-10,2200.77,1932.70566707443,268.06433292556994,5
ORD00784,North,Clothing,T-Shirt,2025-01-03,1427.63,1068.238895719174,359.3911042808261,1
ORD00785,East,Furniture,Watch,2025-05-23,598.29,446.8396539102888,151.45034608971116,1
ORD00786,West,Clothing,Chair,2025-03-22,2891.65,2522.0557565966997,369.5942434033004,1
ORD00787,North,Electronics,Shoes,2025-08-24,804.54,503.1594131345232,301.38058686547674,5
ORD00788,West,Furniture,Phone,2025-04-20,2248.0,2018.2964943172033,229.70350568279673,3
ORD00789,North,Accessories,Desk,2025-06-03,1084.3,803.3017381112304,280.99826188876955,5
ORD00790,West,Accessories,Shoes,2025-02-24,1351.36,718.1034174143749,633.256582585625,2
ORD00791,South,Electronics,Laptop,2025-03-15,3935.13,3447.657972140581,487.4720278594191,3
ORD00792,North,Furniture,Headphones,2025-01-24,1577.48,1190.2526911705208,387.22730882947917,4
ORD00793,North,Clothing,T-Shirt,2025-06-07,3853.33,2086.7779714523963,1766.5520285476036,3
ORD00794,North,Clothing,Laptop,2025-04-05,2765.12,2347.808805347764,417.3111946522358,1
ORD00795,West,Furniture,Shoes,2025-07-25,3974.3,2219.9619973017357,1754.3380026982645,4
ORD00796,South,Accessories,Laptop,2025-06-21,1183.91,955.9199045052283,227.99009549477182,4
ORD00797,South,Clothing,Watch,2025-03-06,2310.83,1589.8882326894307,720.9417673105693,5
ORD00798,South,Furniture,T-Shirt,2025-08-17,3359.84,2906.5122189464582,453.3277810535419,1
ORD00799,North,Furniture,Phone,2025-11-19,1918.2,1273.2598221157864,644.9401778842137,1
ORD00800,East,Electronics,Headphones,2025-12-21,4618.9,2913.2607090944275,1705.6392909055721,3
ORD00801,West,Clothing,T-Shirt,2025-08-24,1908.78,1680.7205499934407,228.05945000655925,3
ORD00802,West,Furniture,Chair,2025-10-15,2147.58,1112.64441203186,1034.93558796814,3
ORD00803,West,Clothing,Laptop,2025-01-24,1277.89,673.757019769837,604.1329802301631,1
ORD00804,North,Clothing,T-Shirt,2025-12-11,3034.54,1820.3877984211288,1214.1522015788712,1
ORD00805,South,Accessories,Watch,2025-12-03,1242.93,971.7455904378335,271.1844095621666,3
ORD00806,North,Electronics,Phone,2025-10-12,2202.54,1241.8759446614847,960.6640553385153,1
ORD00807,North,Clothing,Laptop,2025-08-03,2755.73,2106.905060239433,648.8249397605668,5
ORD00808,South,Clothing,Laptop,2025-06-21,972.23,768.933291258681,203.29670874131898,4
ORD00809,West,Accessories,Chair,2025-09-01,632.86,432.59737617785134,200.26262382214867,5
ORD00810,East,Furniture,T-Shirt,2025-05-23,3131.05,2088.9364590521977,1042.1135409478024,3
ORD00811,South,Furniture,Desk,2025-03-02,1837.04,1541.0558211854236,295.98417881457635,1
ORD00812,East,Furniture,Desk,2025-04-12,960.31,847.1787016393226,113.1312983606773,1
ORD00813,East,Furniture,Headphones,2025-07-09,4597.92,2628.8662070215473,1969.0537929784527,3
ORD00814,East,Electronics,Watch,2025-12-15,4948.29,2504.6332669141116,2443.6567330858884,4
ORD00815,North,Clothing,Laptop,2025-12-28,2948.71,2341.7655160226564,606.9444839773437,2
ORD00816,East,Electronics,Chair,2025-04-02,888.04,674.5733046250372,213.4666953749628,4
ORD00817,East,Clothing,Chair,2025-12-07,2875.22,1609.6453605650213,1265.5746394349785,5
ORD00818,South,Furniture,Watch,2025-05-01,563.57,486.35658864252235,77.2134113574777,4
ORD00819,North,Clothing,Headphones,2025-05-06,3128.48,2794.775155150759,333.704844849241,1
ORD00820,West,Electronics,Chair,2025-11-02,549.9,278.2754851865012,271.62451481349876,2
ORD00821,East,Clothing,Laptop,2025-05-13,3153.61,1869.8145714059033,1283.7954285940968,2
ORD00822,North,Furniture,Headphones,2025-02-23,639.66,526.1877104960014,113.47228950399858,4
ORD00823,East,Clothing,Desk,2025-11-15,3254.9,2767.6839567312395,487.2160432687606,5
ORD00824,West,Electronics,Chair,2025-03-03,1806.28,1192.6888024271852,613.5911975728147,1
ORD00825,South,Accessories,Desk,2025-02-09,2161.1,1938.51262915137,222.58737084862992,1
ORD00826,East,Clothing,T-Shirt,2025-08-04,972.99,645.8038156626451,327.1861843373549,3
ORD00827,East,Electronics,Laptop,2025-04-22,1171.81,854.3213608155625,317.4886391844375,3
ORD00828,South,Electronics,Watch,2025-01-17,2168.37,1731.8679643780717,436.50203562192814,3
ORD00829,North,Electronics,T-Shirt,2025-02-16,3337.07,2037.640401565425,1299.4295984345752,4
ORD00830,South,Accessories,Headphones,2025-12-18,2028.21,1497.8461338966774,530.3638661033226,3
ORD00831,South,Furniture,Shoes,2025-12-06,1617.13,1427.9782211123156,189.1517788876845,3
ORD00832,West,Furniture,Watch,2025-11-18,4482.41,2499.951222967758,1982.4587770322419,3
ORD00833,East,Clothing,Headphones,2025-08-05,1140.87,816.6783122648721,324.19168773512774,2
ORD00834,North,Accessories,Watch,2025-12-29,2325.43,1480.961322065509,844.4686779344909,1
ORD00835,North,Electronics,Desk,2025-08-05,3882.57,2141.6838253370015,1740.8861746629987,4
ORD00836,North,Clothing,T-Shirt,2025-10-08,1826.13,1464.5930556261396,361.5369443738605,5
ORD00837,East,Electronics,Desk,2025-11-07,4834.17,4311.8198019112615,522.3501980887386,5
ORD00838,East,Electronics,Watch,2025-05-31,3579.69,2678.1949414497835,901.4950585502165,3
ORD00839,South,Accessories,T-Shirt,2025-01-04,1089.46,933.3424910213848,156.1175089786152,1
ORD00840,South,Furniture,Desk,2025-09-18,3225.64,2102.9862192263913,1122.6537807736086,4
ORD00841,North,Furniture,Phone,2025-10-19,2761.43,1632.876684996217,1128.553315003783,1
ORD00842,West,Clothing,Desk,2025-07-06,1626.13,906.9042748566603,719.2257251433398,4
ORD00843,West,Clothing,Watch,2025-06-14,1354.6,1091.7795377111643,262.82046228883564,2
ORD00844,South,Electronics,Phone,2025-07-09,2058.34,1508.5948053161087,549.7451946838914,5
ORD00845,West,Electronics,Desk,2025-04-04,3375.1,1753.6492295397343,1621.4507704602656,1
ORD00846,East,Electronics,Laptop,2025-11-26,1525.06,888.8452909173391,636.2147090826609,3
ORD00847,East,Electronics,Desk,2025-07-13,3868.1,2847.942731242531,1020.157268757469,5
ORD00848,South,Clothing,Phone,2025-02-25,2557.87,1525.5556272372676,1032.3143727627323,3
ORD00849,East,Clothing,T-Shirt,2025-01-28,1352.83,1082.641873542374,270.1881264576259,5
ORD00850,West,Accessories,Desk,2025-01-21,1383.87,1165.1982411724277,218.67175882757215,5
ORD00851,East,Electronics,Laptop,2025-12-11,2420.05,1244.1665978883036,1175.8834021116966,2
ORD00852,South,Clothing,Laptop,2025-12-12,537.61,371.3227013509177,166.2872986490823,5
ORD00853,West,Clothing,Phone,2025-05-11,2005.55,1739.918536703329,265.631463296671,3
ORD00854,South,Accessories,Laptop,2025-10-24,1623.85,1213.519481203949,410.3305187960509,5
ORD00855,South,Electronics,Headphones,2025-04-16,3963.85,2196.4890842708164,1767.3609157291835,3
ORD00856,East,Furniture,Headphones,2025-01-09,3283.91,2008.039876910155,1275.8701230898448,5
ORD00857,East,Electronics,Headphones,2025-05-14,2254.17,1545.007947306429,709.162052693571,2
ORD00858,West,Clothing,Laptop,2025-04-01,3451.72,2172.370659172544,1279.3493408274558,5
ORD00859,South,Furniture,Chair,2025-09-27,986.44,517.6685641733052,468.77143582669487,4
ORD00860,North,Electronics,Watch,2025-05-31,4042.35,3363.7367877932597,678.6132122067402,4
ORD00861,North,Accessories,Laptop,2025-02-17,2860.68,1432.404208594848,1428.275791405152,5
ORD00862,East,Electronics,Watch,2025-12-25,1330.95,670.2531071417042,660.6968928582959,2
ORD00863,South,Furniture,Chair,2025-05-14,1858.77,1179.790470661922,678.979529338078,1
ORD00864,South,Accessories,Watch,2025-07-08,902.05,483.75143605081473,418.2985639491852,1
ORD00865,East,Accessories,Shoes,2025-05-16,2360.47,1240.5537071212118,1119.916292878788,3
ORD00866,North,Electronics,Laptop,2025-03-17,1854.75,1059.0248246299432,795.7251753700568,4
